device_id,gender,age,age_cate,timestamp,longitude,latitude,hour,lon_jitter,lat_jitter,size_for_plot,hour_oct
3030327370822991888,M,39,A40+,2016-05-06 13:07:59,114.11,22.55,13,114.11460668868943,22.550306679382523,1,4
-2993814609981032071,M,26,A23-26,2016-05-01 23:56:20,120.74,28.38,23,120.73765025964069,28.38152324480468,1,7
2188852624379953218,M,47,A40+,2016-05-03 15:26:11,121.66,31.31,15,121.65804009679678,31.31332118703293,1,5
4228468649945930899,M,26,A23-26,2016-05-05 20:20:09,116.33,40.0,20,116.3331942067646,40.00077941192755,1,6
-530118827921543353,M,34,A32-40,2016-05-07 18:03:01,120.68,28.01,18,120.67981847759043,28.007545255356373,1,6
-4351890519068872481,M,47,A40+,2016-05-02 16:01:41,111.18,36.15,16,111.17960912266602,36.15578810033041,1,5
-2717452113879838271,M,28,A27-28,2016-05-01 10:28:30,120.54,37.25,10,120.5374501957436,37.25187108761957,1,3
5974194378613986819,F,24,A23-26,2016-05-02 11:23:58,104.29,30.96,11,104.29182685739147,30.957717007452676,1,3
3502097789887553597,M,36,A32-40,2016-05-02 05:58:53,106.27,38.43,5,106.27163231315203,38.428698799144186,1,1
-1241364738947121148,M,27,A27-28,2016-05-02 03:20:24,112.63,26.86,3,112.63228910663915,26.855926742119404,1,1
8867768262747525196,M,32,A32-40,2016-05-07 19:45:01,114.18,30.64,19,114.17832025406425,30.638250269166377,1,6
86238091483178979,M,21,A22-,2016-05-07 12:42:50,120.42,30.37,12,120.42242939564112,30.36872359252022,1,4
-8378704684140683044,M,37,A32-40,2016-05-02 18:37:53,112.82,35.49,18,112.81474028464513,35.486911629618966,1,6
-4306091137622520939,M,35,A32-40,2016-05-07 18:59:03,120.1,30.28,18,120.10002594047911,30.280163556280876,1,6
-8792555296284231867,F,26,A23-26,2016-05-07 23:04:03,116.9,36.72,23,116.89894988199943,36.712975217588465,1,7
7230688931222713019,F,28,A27-28,2016-05-07 14:42:21,116.17,40.05,14,116.1713330376606,40.0477243036822,1,4
-4100312888706892834,M,26,A23-26,2016-05-03 14:17:20,118.59,24.82,14,118.58517835436592,24.8186192422639,1,4
-4249929128118593776,M,37,A32-40,2016-05-06 07:00:20,118.1,36.79,7,118.10400561758335,36.785795245514144,1,2
702229181592874673,M,26,A23-26,2016-05-05 08:20:58,110.0,19.76,8,110.0009798389675,19.75727955384788,1,2
2295197942422576475,M,50,A40+,2016-05-03 03:54:55,104.06,30.61,3,104.06206888609752,30.61172133098774,1,1
-6097117379299362009,M,28,A27-28,2016-05-05 14:44:04,113.84,22.63,14,113.84275850543202,22.626199894699717,1,4
31208013033799294,F,30,A29-31,2016-05-06 18:55:09,113.78,23.02,18,113.77122678819333,23.018235934052854,1,6
-992325023540651810,F,43,A40+,2016-05-07 21:31:21,116.34,37.44,21,116.33846316691164,37.439204133363965,1,7
-6647979764330356687,M,40,A40+,2016-05-07 13:39:50,119.1,25.45,13,119.09679727899898,25.44609745430724,1,4
-1202747965393864085,F,28,A27-28,2016-05-03 07:31:32,117.11,36.2,7,117.11377855139514,36.20323836385168,1,2
-1957052737058040152,F,33,A32-40,2016-05-01 17:13:19,113.34,34.82,17,113.3454641088905,34.81993378807628,1,5
-5692536910105530230,M,25,A23-26,2016-05-02 15:15:04,121.51,30.82,15,121.50738519855909,30.82044041015372,1,5
8273197074063451240,M,23,A23-26,2016-05-06 07:25:07,112.75,28.52,7,112.74997330892117,28.523072064658685,1,2
3831329905138072066,M,36,A32-40,2016-05-07 01:06:23,112.01,27.74,1,112.00929703677393,27.737180375159284,1,0
-1474154142826949339,M,36,A32-40,2016-05-01 15:51:38,116.39,40.13,15,116.38962298893435,40.131178697843445,1,5
4276371718574135903,M,34,A32-40,2016-05-01 08:18:16,121.43,31.13,8,121.43313900871077,31.125145511691844,1,2
945491232155308314,F,27,A27-28,2016-05-03 00:59:46,110.54,22.83,0,110.53691373379733,22.827679062093548,1,0
-8405214478765229919,M,36,A32-40,2016-05-01 23:00:41,112.19,34.36,23,112.18827919420859,34.35816590480827,1,7
395905141129140468,M,30,A29-31,2016-05-06 19:52:21,119.85,31.26,19,119.85195872527358,31.26156729039726,1,6
-2990003174682349999,M,46,A40+,2016-05-04 17:01:13,121.42,31.18,17,121.41918676784996,31.179794576644305,1,5
-7333254297100722555,M,25,A23-26,2016-05-04 01:04:30,114.23,30.63,1,114.22842135455718,30.629359019486294,1,0
-228825369421835159,M,30,A29-31,2016-05-01 04:40:16,114.18,22.64,4,114.18145966148778,22.642428460317866,1,1
-1446284437640179964,M,33,A32-40,2016-05-03 06:11:01,108.38,30.79,6,108.37903556368896,30.790785987740545,1,2
-6795754198705293523,M,48,A40+,2016-05-06 04:57:14,104.73,31.74,4,104.73240348431766,31.74075373232424,1,1
-1294154170740141812,F,25,A23-26,2016-05-03 18:44:47,120.59,30.3,18,120.59239749747967,30.302892206228737,1,6
8414872594101837607,M,28,A27-28,2016-05-02 16:18:34,119.99,35.87,16,119.99531803413443,35.87445532377765,1,5
1544145603717753116,M,28,A27-28,2016-05-01 14:06:47,112.93,27.83,14,112.92799478210097,27.82887596899926,1,4
5497657694491142554,M,33,A32-40,2016-05-01 20:58:58,118.19,39.65,20,118.18619291064525,39.65073407226004,1,6
5970465303605331667,F,35,A32-40,2016-05-04 07:03:18,120.67,28.02,7,120.67278769527752,28.016165473277272,1,2
889864732797298288,M,39,A40+,2016-05-01 15:18:33,106.87,39.61,15,106.87231697439194,39.614513666532176,1,5
4003834668632567812,F,42,A32-40,2016-05-05 20:30:33,121.63,38.93,20,121.6319924947882,38.92765706538579,1,6
-7119902149262024334,M,31,A29-31,2016-05-03 16:41:31,118.06,40.19,16,118.0583020358628,40.19048637650488,1,5
-2336741536130971320,M,29,A29-31,2016-05-05 12:09:13,107.65,35.73,12,107.65331128787314,35.73060917698003,1,4
2504252816637206522,M,37,A32-40,2016-05-01 22:50:16,114.42,30.59,22,114.41570111099581,30.58750923168602,1,7
-3581811956841384379,F,41,A32-40,2016-05-05 16:47:34,120.63,30.08,16,120.63101928543846,30.08082959056691,1,5
-1168532065303398550,M,31,A29-31,2016-05-01 10:37:35,118.81,32.02,10,118.8097344595142,32.01962360752426,1,3
-8805654710820155315,F,29,A29-31,2016-05-01 23:04:08,112.59,37.82,23,112.59082899523003,37.82444481298375,1,7
5033151339099520141,M,29,A29-31,2016-05-07 22:09:50,116.42,39.91,22,116.4189545152509,39.9120909525374,1,7
-4644930718124342424,F,35,A32-40,2016-05-02 03:13:32,113.75,23.04,3,113.74954033759194,23.040642557961867,1,1
4407948065340260778,M,32,A32-40,2016-05-05 22:33:33,128.32,45.45,22,128.32001038905545,45.449475299653805,1,7
-3590835713200004419,M,38,A32-40,2016-05-06 15:49:37,103.26,23.72,15,103.26436254220876,23.716219421391326,1,5
3678539090192016434,M,30,A29-31,2016-05-04 20:29:35,120.79,31.36,20,120.78691877013232,31.36340726721307,1,6
-7767543664940309900,M,32,A32-40,2016-05-06 00:28:39,108.4,31.18,0,108.3963673548455,31.18040349679659,1,0
1495729100179988678,M,36,A32-40,2016-05-01 15:29:03,123.59,41.83,15,123.59741189631137,41.82878947989337,1,5
-8103481365885974437,M,29,A29-31,2016-05-02 05:38:30,113.4,22.54,5,113.39403283975503,22.53785723186073,1,1
1369428477888008151,F,28,A27-28,2016-05-06 14:51:32,113.38,34.79,14,113.38018311104264,34.78382425214202,1,4
6416022628989677413,M,33,A32-40,2016-05-05 17:18:25,120.06,28.62,17,120.06086599074564,28.615097556962766,1,5
-2685983924558104581,M,25,A23-26,2016-05-07 21:43:23,102.74,25.11,21,102.74115524714264,25.1101822279049,1,7
-5860562327034120310,M,30,A29-31,2016-05-01 15:57:56,117.65,24.51,15,117.64719694098129,24.513109237742,1,5
-8607084646097623781,F,23,A22-,2016-05-06 17:40:45,104.07,30.63,17,104.06986984046584,30.633692231182945,1,5
9040442370764316784,M,45,A40+,2016-05-07 22:27:28,124.03,47.35,22,124.03427928702538,47.349929655769316,1,7
2032704822400928655,F,28,A27-28,2016-05-04 15:32:18,106.52,29.5,15,106.5245198090426,29.49518624852865,1,5
6435531434380257148,M,25,A23-26,2016-05-05 13:52:43,100.24,26.86,13,100.24194611391819,26.86358154664771,1,4
-6755652257820670917,M,26,A23-26,2016-05-05 14:38:57,113.98,23.13,14,113.97929412973876,23.13311192650539,1,4
6035875244040307446,M,34,A32-40,2016-05-06 09:13:48,122.25,43.61,9,122.25029313734827,43.60579827373241,1,3
3181881440930828392,M,88,A40+,2016-05-04 01:51:34,120.02,31.5,1,120.01564443998214,31.497617448602842,1,0
2223741600210060467,M,37,A32-40,2016-05-01 16:36:31,113.91,23.45,16,113.91389285577831,23.452505280063527,1,5
-4998186323474424047,M,32,A32-40,2016-05-03 11:58:48,115.87,28.65,11,115.87064403224035,28.647760648704015,1,3
-5112484953301772688,M,46,A40+,2016-05-02 10:41:25,109.41,24.38,10,109.41166466906705,24.380855700445046,1,3
-8007475719243926233,M,25,A23-26,2016-05-03 07:14:36,114.0,22.68,7,114.00002887662977,22.686091959546527,1,2
7896849129571465987,F,43,A40+,2016-05-05 20:00:41,106.45,29.5,20,106.45365725666132,29.503584669468314,1,6
-6691422097592625407,M,40,A40+,2016-05-04 05:42:01,112.2,31.04,5,112.19753501007825,31.041777504112382,1,1
532189677290720039,M,28,A27-28,2016-05-07 21:35:56,114.93,36.31,21,114.93173888198308,36.315330138711325,1,7
945144472757474107,M,44,A40+,2016-05-02 22:33:29,114.07,22.82,22,114.07238823895129,22.821321794840877,1,7
-1212279021374798828,F,48,A40+,2016-05-03 12:11:06,112.36,28.84,12,112.357395826317,28.83935402556334,1,4
-6559547340442184418,F,46,A40+,2016-05-04 13:57:17,124.87,46.54,13,124.86874764393839,46.54366406069783,1,4
-8002912250673521279,M,30,A29-31,2016-05-04 16:05:42,102.73,24.99,16,102.73099611144576,24.989371401558888,1,5
-929211585692938282,F,32,A29-31,2016-05-04 21:27:39,116.24,40.06,21,116.23930811471098,40.05942629085868,1,7
-8423229336196371105,F,50,A40+,2016-05-04 16:42:58,125.12,46.61,16,125.11646190993797,46.6067028179188,1,5
3048313857640949404,M,27,A27-28,2016-05-04 04:56:14,119.55,35.39,4,119.55658309839119,35.39324691557168,1,1
-6601250143902173268,M,27,A27-28,2016-05-04 08:55:12,115.66,37.74,8,115.6599125844764,37.73681537451067,1,2
-4728791250076945320,F,23,A22-,2016-05-03 21:57:28,119.51,25.96,21,119.51355961360572,25.960637258001025,1,7
-7044502680526381781,M,35,A32-40,2016-05-05 00:44:01,106.66,28.99,0,106.65540619102909,28.984747472820512,1,0
4453757595034396859,M,29,A29-31,2016-05-03 22:54:48,114.14,23.24,22,114.14569656172695,23.240078955233894,1,7
1198895852274265062,M,21,A22-,2016-05-02 18:32:17,114.47,38.0,18,114.47644288020341,37.99774394564979,1,6
-1765155879852352927,M,33,A32-40,2016-05-07 20:27:57,106.45,29.56,20,106.45093364856307,29.55836751086801,1,6
-1819925713085810171,F,23,A22-,2016-05-03 22:42:57,114.59,36.32,22,114.58939144621858,36.320325438329775,1,7
5207056741227362993,M,36,A32-40,2016-05-03 12:00:27,116.37,39.95,12,116.36634702209126,39.95233696769117,1,4
8255735203009631965,F,27,A27-28,2016-05-05 09:58:53,118.76,32.3,9,118.75929883262518,32.2944339435902,1,3
-1433411906066626340,M,30,A29-31,2016-05-05 11:16:30,120.71,27.82,11,120.71001588038897,27.821043789165767,1,3
-3329858335356620940,M,33,A32-40,2016-05-03 23:30:13,120.53,31.26,23,120.52489607885427,31.254325248403433,1,7
-7608265691401093035,M,31,A29-31,2016-05-05 20:54:54,109.8,39.6,20,109.80186842791973,39.60269488133589,1,6
-6595066565312643325,M,38,A32-40,2016-05-04 00:56:40,112.23,22.71,0,112.22365332556912,22.713574490427792,1,0
2924557770001720646,M,28,A27-28,2016-05-07 08:59:30,114.38,30.48,8,114.37575603589742,30.479330762218034,1,2
1895981415761776289,M,28,A27-28,2016-05-06 18:00:02,117.68,38.98,18,117.67734280511515,38.97914476186326,1,6
-9182040156710847707,M,26,A23-26,2016-05-02 06:05:29,102.47,25.56,6,102.47082787876508,25.557925667704758,1,2
5402317977964869783,F,27,A27-28,2016-05-05 04:41:46,113.63,34.75,4,113.63195190883978,34.74974054846008,1,1
-8253598202904686280,M,35,A32-40,2016-05-03 13:27:13,120.56,27.52,13,120.55778159180691,27.51907369106898,1,4
2515004160299998184,F,29,A29-31,2016-05-07 04:28:47,118.4,35.07,4,118.39996059176961,35.06912440621631,1,1
3702678348359789341,M,40,A40+,2016-05-03 07:44:38,117.54,36.68,7,117.54255553777571,36.678430695945806,1,2
5133620374059674940,F,25,A23-26,2016-05-01 01:08:48,113.9,22.73,1,113.89940844633671,22.723806158026044,1,0
-1291777568991353280,F,46,A40+,2016-05-04 12:09:59,113.93,22.54,12,113.92619397023154,22.54247819738317,1,4
2939612161634093851,F,33,A32-40,2016-05-02 15:14:36,119.34,31.51,15,119.33429858523905,31.509220452662092,1,5
-3775758989316758693,M,30,A29-31,2016-05-02 02:01:39,116.91,40.36,2,116.91346861228809,40.35959814589826,1,0
-326555856201435837,F,29,A29-31,2016-05-03 23:07:10,116.24,39.87,23,116.24566880250227,39.86977824790916,1,7
-9124308220957381253,M,36,A32-40,2016-05-01 09:29:09,113.33,33.73,9,113.3291997200714,33.73266663296501,1,3
166224828374383570,F,33,A32-40,2016-05-01 21:18:40,104.25,30.89,21,104.24819982810588,30.89063229189448,1,7
29182687948017175,M,46,A40+,2016-05-06 05:01:15,121.38,31.24,5,121.37908011502245,31.23762006592995,1,1
-3169869399995035592,M,29,A29-31,2016-05-02 04:52:16,116.69,36.86,4,116.68850641055401,36.86081068443042,1,1
-6002920063297350332,M,34,A32-40,2016-05-03 09:41:00,114.22,30.59,9,114.2202151818888,30.586881654219894,1,3
-7069822700313847994,M,34,A32-40,2016-05-03 22:11:19,121.25,28.64,22,121.2491587735576,28.64237345337518,1,7
-4485657754400369922,M,25,A23-26,2016-05-07 22:42:10,114.07,22.92,22,114.06841872045018,22.916251978171214,1,7
-4142301196234853798,M,24,A23-26,2016-05-06 16:02:07,117.47,39.18,16,117.47124035532218,39.1823052937248,1,5
-3529464420502905498,M,26,A23-26,2016-05-04 11:27:16,117.15,39.69,11,117.15255974851465,39.68578196909764,1,3
2677852575550628248,M,53,A40+,2016-05-06 21:06:00,116.31,39.9,21,116.30564256563503,39.89947155716561,1,7
-3538656944381719212,M,21,A22-,2016-05-06 11:07:39,120.53,31.32,11,120.53233086952513,31.318520031577435,1,3
-933992182710246359,M,59,A40+,2016-05-01 19:19:35,110.75,23.47,19,110.74409168839671,23.472781438324816,1,6
-5395726473773808371,F,70,A40+,2016-05-07 14:30:38,121.42,31.24,14,121.42009177668463,31.238049207925936,1,4
4084029888828588942,M,26,A23-26,2016-05-04 10:48:06,114.06,24.96,10,114.06368362980173,24.963876165678865,1,3
-6096615357726467477,M,33,A32-40,2016-05-03 23:34:28,114.24,22.69,23,114.23816567999214,22.687399037588268,1,7
4263751096591417441,M,25,A23-26,2016-05-05 06:11:46,90.5,43.08,6,90.50073303344325,43.08194889953866,1,2
2049716158298612277,M,31,A29-31,2016-05-07 12:27:16,103.61,36.5,12,103.60583160697341,36.49796126857196,1,4
6788691223026392889,M,29,A29-31,2016-05-03 22:57:57,120.35,31.57,22,120.35542067510248,31.568173355994155,1,7
1183388836601832766,M,29,A29-31,2016-05-05 08:53:43,103.82,30.68,8,103.8205005509062,30.681453893172506,1,2
1034063115774989316,M,21,A22-,2016-05-01 01:45:47,116.55,39.76,1,116.555328086794,39.75917867411266,1,0
-8886768683305255724,M,35,A32-40,2016-05-04 02:52:24,118.76,32.01,2,118.76086883888209,32.01177960083963,1,0
7128044041955771799,M,23,A23-26,2016-05-07 03:19:46,106.02,32.26,3,106.01641742307655,32.26284328771464,1,1
3038173071407364351,F,46,A40+,2016-05-01 22:30:40,120.57,30.64,22,120.56483956200755,30.642060638179853,1,7
2261088456300173870,M,33,A32-40,2016-05-04 07:17:33,121.38,31.23,7,121.37734360018344,31.23134938353268,1,2
-849581424637798872,M,31,A29-31,2016-05-04 09:45:24,117.22,39.08,9,117.22318159639863,39.082369570654045,1,3
8365173283957458921,M,22,A22-,2016-05-06 11:42:13,116.51,39.85,11,116.51116688217343,39.85114916909817,1,3
-5264089717631860865,M,28,A27-28,2016-05-02 21:32:00,113.16,33.78,21,113.15918635440616,33.785839467046124,1,7
8697056803466923724,M,30,A29-31,2016-05-02 20:18:07,117.06,25.04,20,117.05758341451808,25.040061009004532,1,6
-5106447321904784333,M,27,A27-28,2016-05-02 10:08:39,106.91,32.96,10,106.91709277960112,32.953098602733334,1,3
-6943918318265075210,M,32,A32-40,2016-05-03 03:32:21,106.12,30.79,3,106.12399932285543,30.793422447912324,1,1
-6713567797780315548,F,82,A40+,2016-05-06 22:17:52,106.3,38.53,22,106.3026792648986,38.53067227163388,1,7
-6034668068708284865,M,27,A27-28,2016-05-07 11:56:12,121.41,31.25,11,121.41136324401984,31.25287575612519,1,3
1082605986595502656,M,29,A29-31,2016-05-05 07:21:03,120.55,31.7,7,120.55690699457352,31.69557395221502,1,2
-7546978048798342273,M,30,A29-31,2016-05-07 02:30:08,104.0,30.0,2,104.00537227782458,30.000162517525148,1,0
2206863240309173776,M,36,A32-40,2016-05-03 12:47:03,113.21,23.38,12,113.21210877235139,23.382881316570387,1,4
-2888561907980847939,F,30,A29-31,2016-05-03 17:08:29,106.48,29.47,17,106.4798102747642,29.469456356622757,1,5
-3818654833559084603,M,26,A23-26,2016-05-02 11:40:35,114.13,24.35,11,114.13047023412834,24.348375037788898,1,3
624691498424438296,F,23,A22-,2016-05-04 11:00:32,116.98,34.76,11,116.98073771888701,34.75369254016999,1,3
5875049827687444552,M,23,A23-26,2016-05-02 02:54:29,108.35,22.83,2,108.34606604465972,22.828045990639616,1,0
3071564165676431771,M,31,A29-31,2016-05-02 12:59:31,114.88,30.41,12,114.87935042759374,30.41161220890343,1,4
1832457339380896286,F,24,A23-26,2016-05-07 09:32:10,118.62,24.85,9,118.621981048972,24.851924572591674,1,3
-6155730205802914110,F,35,A32-40,2016-05-06 09:54:14,120.49,28.07,9,120.48423487601222,28.071341020381382,1,3
4085552595315124519,M,33,A32-40,2016-05-06 03:44:34,121.61,31.29,3,121.60503403581559,31.29035313413071,1,1
-3153886261744606005,M,43,A40+,2016-05-01 19:30:39,112.43,34.69,19,112.42950400806538,34.69409210768699,1,6
-3226587119532232016,M,28,A27-28,2016-05-05 18:48:45,118.67,24.96,18,118.67082876392267,24.961957823888905,1,6
-1037012685448076071,M,27,A27-28,2016-05-03 18:27:50,118.81,32.02,18,118.80996943830763,32.0179228654303,1,6
801216239798713670,M,35,A32-40,2016-05-04 12:26:10,104.0,30.0,12,104.0025694852936,29.999241070337156,1,4
-6372303649474955321,M,25,A23-26,2016-05-05 23:47:28,94.78,36.15,23,94.78261949710215,36.14860379224101,1,7
-5237664980466601378,M,32,A32-40,2016-05-06 16:43:52,121.41,37.53,16,121.40592140297304,37.528563098632716,1,5
-3525553524895718249,F,23,A22-,2016-05-06 08:52:46,120.2,30.28,8,120.2017815860455,30.281900820924154,1,2
1315525989930564136,M,53,A40+,2016-05-03 13:11:32,119.88,31.83,13,119.88002611838402,31.82901934845374,1,4
-1462557469968594058,F,32,A29-31,2016-05-07 16:31:15,121.58,31.28,16,121.579565481359,31.279404640327403,1,5
3509425855027878560,F,36,A32-40,2016-05-04 14:20:10,111.97,27.72,14,111.97228594914925,27.72060685529345,1,4
808721550679555973,M,47,A40+,2016-05-04 11:18:19,109.54,22.27,11,109.53759186669039,22.270184925626882,1,3
-6000733973296812644,M,24,A23-26,2016-05-05 21:53:41,112.39,39.31,21,112.39243572507961,39.30975956243055,1,7
-4909932096992170205,M,22,A22-,2016-05-01 13:03:48,117.96,35.26,13,117.95955034658839,35.26446140990122,1,4
6617253823731549665,M,36,A32-40,2016-05-05 20:58:44,108.86,34.23,20,108.86272421957491,34.234961278408505,1,6
-2405864165693905071,M,27,A27-28,2016-05-01 00:54:14,113.44,22.89,0,113.43757204444246,22.890283943080455,1,0
-841521021598262545,M,29,A29-31,2016-05-05 23:46:13,114.37,30.5,23,114.37458214611426,30.50176032965349,1,7
3157067638012012187,M,24,A23-26,2016-05-05 13:40:36,113.65,34.8,13,113.64904383611162,34.79868151801625,1,4
5258533772354503217,F,46,A40+,2016-05-06 10:11:48,87.47,43.9,10,87.46624792340668,43.896246303068075,1,3
-4797556674555439555,M,31,A29-31,2016-05-01 00:48:40,121.38,31.25,0,121.38309011227186,31.251356149918156,1,0
-8505422163126095487,M,53,A40+,2016-05-05 10:01:32,130.36,46.81,10,130.3608371631427,46.80763135842551,1,3
-930163358390693288,M,44,A40+,2016-05-05 08:57:21,117.48,39.96,8,117.48542779875997,39.95858083835082,1,2
-7273298853712740097,M,31,A29-31,2016-05-07 11:28:11,113.63,37.65,11,113.63192039329401,37.64919612283405,1,3
4688182836122342871,F,21,A22-,2016-05-05 17:48:21,114.44,38.03,17,114.44083961798698,38.02722075973714,1,5
1323893065232679370,F,24,A23-26,2016-05-03 19:56:17,116.09,24.28,19,116.08721490438747,24.27894567496705,1,6
8653512671281236184,F,25,A23-26,2016-05-02 20:38:26,113.08,23.03,20,113.08329847100484,23.029493822605268,1,6
-4732550760639132733,M,31,A29-31,2016-05-06 05:18:20,119.06,34.89,5,119.06354670934547,34.89576064505904,1,1
-5821716319485761922,M,27,A27-28,2016-05-01 20:29:36,125.87,47.79,20,125.87045375355773,47.787244560922865,1,6
-1711640495117657078,M,28,A27-28,2016-05-03 18:11:35,120.52,31.38,18,120.51756789494692,31.376971905983787,1,6
1144290061841069925,M,31,A29-31,2016-05-05 17:55:13,114.55,38.07,17,114.55065370962559,38.07041599052676,1,5
-581114523035230568,M,27,A27-28,2016-05-02 06:02:12,102.72,25.02,6,102.7245293742449,25.019354401530812,1,2
-8044079870506304585,M,28,A27-28,2016-05-06 14:23:36,114.39,27.77,14,114.38584420676918,27.770627576162067,1,4
-4329866612899690953,M,26,A23-26,2016-05-01 22:56:48,118.17,39.87,22,118.17336351331757,39.87611755089352,1,7
5857209374172698518,M,29,A29-31,2016-05-01 15:06:21,119.38,35.98,15,119.38324480166916,35.98042365798041,1,5
1734750595628857560,F,52,A40+,2016-05-07 05:51:37,114.46,36.61,5,114.4564987460401,36.61511677776636,1,1
-6814518689288407940,M,41,A40+,2016-05-07 13:33:04,107.38,29.71,13,107.38167472751674,29.711391808889342,1,4
-6755251543353166447,M,53,A40+,2016-05-07 16:13:05,112.97,28.16,16,112.97084714213267,28.16131244074056,1,5
2813981116874711747,M,32,A32-40,2016-05-03 19:22:16,118.78,28.92,19,118.78432741089918,28.917442418746013,1,6
-2951814301835661630,M,44,A40+,2016-05-01 22:55:36,121.33,31.93,22,121.33327093226704,31.926247535178508,1,7
1867855798367303354,F,22,A22-,2016-05-02 01:43:02,111.85,35.97,1,111.8459250793622,35.96982530114033,1,0
9021712361619328761,M,29,A29-31,2016-05-03 11:20:36,113.92,22.54,11,113.91756519311684,22.543428178582715,1,3
-5805260209896801720,M,45,A40+,2016-05-04 19:20:59,114.52,38.0,19,114.52098919714946,37.99972103778184,1,6
6974738683971424976,M,51,A40+,2016-05-03 06:58:39,121.22,28.14,6,121.22525026675368,28.140830752830386,1,2
-8577876217493424987,M,25,A23-26,2016-05-06 07:51:10,108.92,34.21,7,108.9192389320376,34.205203153695045,1,2
-4815966759838910186,F,34,A32-40,2016-05-06 22:37:17,113.99,23.06,22,113.99051344545965,23.066040793997445,1,7
-5197947295842208648,M,34,A32-40,2016-05-06 09:27:30,121.64,38.89,9,121.64235735094812,38.88792864673782,1,3
5413969811810825655,M,34,A32-40,2016-05-03 11:22:07,117.35,39.08,11,117.3448144418641,39.08773070941933,1,3
-6672877056143385791,M,53,A40+,2016-05-02 07:18:21,87.59,43.82,7,87.58985972209204,43.8221804002096,1,2
-1825428870639321563,M,37,A32-40,2016-05-03 18:35:13,112.75,32.1,18,112.750763468271,32.1056663956956,1,6
3532913369714247108,F,26,A23-26,2016-05-04 19:47:12,114.94,27.81,19,114.93834476362463,27.81435737043365,1,6
-4856297076247741465,M,18,A22-,2016-05-05 13:47:01,108.37,30.8,13,108.3731792873227,30.79907092060166,1,4
-3730382991277897127,M,38,A32-40,2016-05-06 03:00:51,113.39,22.53,3,113.38657034893237,22.529154379741083,1,1
1513402990297914172,F,50,A40+,2016-05-03 00:14:20,115.94,28.6,0,115.93667938318035,28.602594661876225,1,0
-8994276590515059346,F,26,A23-26,2016-05-03 16:22:50,117.39,38.98,16,117.38989762386568,38.980864299823246,1,5
-9185683155567867976,F,33,A32-40,2016-05-01 11:30:34,117.22,39.11,11,117.22174017895837,39.11022932667647,1,3
-6584173318340648228,M,38,A32-40,2016-05-07 19:42:24,111.94,21.92,19,111.93903672499812,21.922405936421324,1,6
2177127363855557090,F,31,A29-31,2016-05-04 12:18:27,117.18,36.71,12,117.18029141155469,36.71319773648872,1,4
-8982352756929975216,M,59,A40+,2016-05-07 16:04:30,113.39,23.17,16,113.38980908328938,23.167938539984803,1,5
3309765693003905218,M,31,A29-31,2016-05-05 21:57:28,126.94,44.41,21,126.94606242833912,44.411867489004564,1,7
8615632076885313080,M,48,A40+,2016-05-06 11:02:34,112.55,37.86,11,112.54655594570328,37.865034603554186,1,3
-7387945516430081335,M,44,A40+,2016-05-04 05:56:56,113.42,34.79,5,113.42567047284155,34.79026377595133,1,1
-4447444715386760732,F,46,A40+,2016-05-03 22:20:44,114.2,22.64,22,114.19777471273437,22.63744587895481,1,7
-7803548151560074482,M,25,A23-26,2016-05-04 19:58:46,120.28,30.27,19,120.28064111729637,30.272800705557827,1,6
-2802019630222651784,M,39,A40+,2016-05-07 10:36:11,112.54,37.43,10,112.53565615615844,37.43422931874061,1,3
-2614924495062810905,M,21,A22-,2016-05-04 23:00:12,114.51,22.6,23,114.50651325559258,22.59886522368607,1,7
2790770311993014142,M,36,A32-40,2016-05-07 17:43:38,113.49,22.55,17,113.4902467801299,22.54892229120486,1,5
-3991278281713999725,M,24,A23-26,2016-05-02 17:29:24,104.0,30.0,17,103.99845979731576,29.996625566131733,1,5
-3388525784534118855,F,35,A32-40,2016-05-03 09:21:20,120.11,30.3,9,120.10834440308192,30.29557043867841,1,3
7991277578169481774,F,30,A29-31,2016-05-05 05:10:07,115.95,28.64,5,115.94899911246097,28.640269303930598,1,1
4085575302414166012,M,31,A29-31,2016-05-05 17:19:27,103.99,30.71,17,103.98833223469599,30.71306905346275,1,5
3585779800078614665,M,31,A29-31,2016-05-07 06:47:00,119.74,41.07,6,119.74491684175285,41.068855268933106,1,2
273810396963165160,M,26,A23-26,2016-05-04 07:00:36,120.81,30.01,7,120.81301745709014,30.011849794250082,1,2
5563127744213603471,M,27,A27-28,2016-05-02 08:55:40,102.74,25.12,8,102.73461914930692,25.121675471191267,1,2
-2033308548262102399,M,45,A40+,2016-05-05 15:54:33,104.71,28.46,15,104.70649010849921,28.45852195046495,1,5
4227434477582339244,M,34,A32-40,2016-05-07 17:02:39,104.05,30.56,17,104.04665521556468,30.558015881955654,1,5
4361547378548280108,F,33,A32-40,2016-05-01 07:00:45,114.31,30.66,7,114.31171784006324,30.66242041808376,1,2
-5003835154826084220,M,26,A23-26,2016-05-02 13:23:43,121.33,31.09,13,121.32880116089466,31.088416985539002,1,4
7542495040752163468,F,33,A32-40,2016-05-06 21:51:37,126.62,45.6,21,126.62230048567665,45.601691006979166,1,7
-6150572317247308595,M,23,A23-26,2016-05-06 12:57:02,117.44,38.86,12,117.43962658862318,38.86099661224049,1,4
