balance,pdays,previous,housing,contact_unknown,poutcome_success,y
7.702624618287352,171,5,1,0,0,0
7.19196634814781,100,2,1,0,0,0
4.59470089220704,-1,0,0,0,0,0
14.005100182600522,-1,0,0,0,0,0
8.168309170303784,-1,0,1,0,0,0
-5.417501514977181,-1,0,0,0,0,0
13.198147888287743,-1,0,0,0,0,0
6.135792439661959,-1,0,1,0,0,0
8.942014036741273,185,2,1,0,0,0
0.0,-1,0,0,0,0,0
0.0,-1,0,1,0,0,0
16.067423811092254,99,9,1,0,0,1
21.483853028640915,-1,0,1,0,0,0
5.87713065921074,-1,0,0,0,0,0
7.878368425460936,106,5,1,0,0,0
11.247818507054141,-1,0,1,0,0,0
20.312588954245548,-1,0,0,0,0,0
13.49199342341085,127,1,1,0,0,0
9.42038731854684,130,3,1,0,0,0
7.060696670652126,-1,0,0,0,0,0
13.045207500204537,133,2,1,0,0,0
6.223084253206058,-1,0,1,0,0,0
-3.141380652391393,-1,0,1,0,0,0
7.708238778159993,-1,0,0,0,0,0
-8.45769055811492,171,1,1,0,0,0
4.5788569702133275,-1,0,0,0,0,1
10.089201935541269,121,1,0,0,0,0
15.236259234398101,-1,0,1,0,0,0
9.133803351354011,-1,0,0,0,0,0
7.441018860736906,-1,0,0,0,0,0
-6.924355572627039,-1,0,1,0,0,0
20.219254261698495,-1,0,1,0,0,0
4.308869380063768,172,2,1,0,0,0
9.802803584934619,-1,0,0,0,0,0
6.8964344807654605,-1,0,1,0,0,0
7.8079253217797095,-1,0,0,0,0,0
0.0,-1,0,1,0,0,0
9.405338750883029,176,1,1,0,0,0
14.375872662838209,-1,0,0,0,0,0
-8.087579399090064,-1,0,1,0,0,0
11.168213443812396,-1,0,1,0,0,0
0.0,-1,0,0,0,0,0
1.0,-1,0,1,0,0,0
8.50864173023001,109,1,1,0,0,0
4.254320865115005,-1,0,1,0,0,0
0.0,-1,0,1,0,0,0
0.0,-1,0,1,0,0,0
5.838272460814002,-1,0,1,0,0,0
2.2239800905693157,-1,0,0,0,0,0
7.559526299369239,-1,0,1,0,0,0
14.58883239328284,-1,0,1,0,0,0
12.795620246349934,-1,0,1,0,0,0
13.566657074758403,176,1,1,0,0,0
15.401034393891951,168,4,1,0,0,0
10.41273095761037,184,2,1,0,0,0
0.0,-1,0,0,0,0,0
10.743370709889664,-1,0,1,0,0,0
4.414004962442103,186,1,0,0,0,0
8.946180865879619,-1,0,1,0,0,0
10.473857869750987,-1,0,1,0,0,0
3.1748021039363987,-1,0,1,0,0,0
6.611489018457945,-1,0,0,0,0,0
13.093993322583959,-1,0,0,0,0,1
6.291194551556288,-1,0,1,0,0,0
0.0,-1,0,0,0,0,0
10.525260420507978,171,1,1,0,0,0
6.3496042078727974,-1,0,0,0,0,0
9.412869049336713,133,2,0,0,0,1
16.029892036025004,-1,0,1,0,0,1
17.70826005352221,182,5,1,0,0,0
12.719844149824977,-1,0,0,0,0,0
12.233839581557962,-1,0,0,0,0,0
7.588579337781816,-1,0,1,0,0,0
8.912736886918392,-1,0,1,0,0,0
7.1465694988150235,-1,0,0,0,0,0
9.830475724915585,-1,0,1,0,0,0
18.25161054154787,-1,0,0,0,0,0
12.533775322675679,-1,0,0,0,0,0
9.169622554545803,172,1,1,0,0,0
6.931300768428809,113,4,1,0,0,0
15.31908990269257,-1,0,1,0,0,0
6.832771452246442,-1,0,0,0,0,0
16.513304237538605,-1,0,0,0,0,0
30.796094967893147,-1,0,1,0,0,0
-7.69700226255361,-1,0,0,0,0,0
12.736304658840133,113,5,1,0,0,0
9.093671887552688,157,1,0,0,0,0
5.748897078944831,-1,0,0,0,0,0
7.1005884587975405,-1,0,1,0,0,0
21.0850668879608,185,1,1,0,0,0
23.804546832735845,-1,0,0,0,0,0
0.0,128,2,1,0,0,0
22.388418758199453,171,7,1,0,0,0
2.3513346877207573,-1,0,0,0,0,0
13.013792068543243,-1,0,1,0,0,0
0.0,-1,0,0,0,0,0
0.0,189,1,1,0,0,0
3.608826080138695,158,3,0,0,0,0
19.47289681949551,-1,0,0,0,0,0
11.119900452846577,-1,0,0,0,0,0
11.30548719328021,-1,0,0,0,0,0
18.5972478295824,119,3,1,0,0,0
8.08248004124438,-1,0,1,0,0,0
-8.067143230122719,-1,0,0,0,0,1
13.91960726861328,179,5,1,0,0,0
8.213027082338558,101,4,0,0,0,0
23.522386996082567,-1,0,1,0,0,0
5.94392195276313,127,2,1,0,0,0
2.2239800905693157,-1,0,1,0,0,0
0.0,-1,0,1,0,0,0
2.9624960684073702,179,4,1,0,0,0
9.72588826218856,122,4,1,0,0,0
12.202579406232022,-1,0,0,0,0,0
11.178893071112263,-1,0,1,0,0,0
0.0,-1,0,0,0,0,0
2.154434690031884,-1,0,1,0,0,0
18.861410770387465,-1,0,0,0,0,0
27.224915894924877,-1,0,1,0,0,0
11.727662405357501,-1,0,0,0,0,0
11.698507126834198,182,2,1,0,0,0
22.500246910870683,-1,0,1,0,0,0
7.3123828115731655,-1,0,0,0,0,0
14.48154608400992,-1,0,1,0,0,0
-8.237661384280926,184,1,1,0,0,0
-4.447960181138631,-1,0,1,0,0,0
7.628883625853117,-1,0,0,0,0,0
8.780708428161162,-1,0,1,0,0,0
8.675697358584909,-1,0,0,0,0,0
17.436230493002117,-1,0,0,0,0,1
-5.313292845913056,136,3,0,0,0,0
-10.391166068457146,-1,0,1,0,0,0
3.47602664488645,-1,0,0,0,0,0
4.641588833612779,-1,0,0,0,0,0
5.593444710406985,-1,0,1,0,0,0
11.292432346572342,175,1,1,0,0,0
7.963374241789243,157,2,1,0,0,0
14.79727244598282,-1,0,0,0,0,0
24.015614838497505,-1,0,1,0,0,0
13.852186355223104,190,1,1,0,0,0
14.841289619910635,126,1,0,0,0,0
11.688756334963115,-1,0,1,0,0,0
3.7797631496846193,-1,0,1,0,0,0
11.972157672583759,-1,0,0,0,0,0
6.945149558032542,184,2,1,0,0,0
6.324703543417371,170,3,1,0,0,0
10.192920885783366,127,1,1,0,0,0
8.087579399090064,-1,0,1,0,0,0
13.988085100627142,182,1,1,0,0,0
1.5874010519681994,-1,0,0,0,0,0
0.0,-1,0,0,0,0,0
23.724867226808335,-1,0,0,0,0,0
10.440326663393815,-1,0,1,0,0,0
27.559430699471964,-1,0,0,0,0,0
17.950481180346472,-1,0,0,0,0,0
18.702665790947883,192,2,1,0,0,0
8.391942386667612,-1,0,0,0,0,0
17.758080034852014,-1,0,1,0,0,0
15.386968229892988,-1,0,0,0,0,0
8.344341008882852,-1,0,1,0,0,0
-8.95450289939072,-1,0,1,0,0,0
9.40910540677263,-1,0,1,0,0,0
29.721119254625762,31,1,1,0,0,0
7.594363318174862,-1,0,1,0,0,0
6.5808443652413935,-1,0,0,0,0,0
3.391211443014167,-1,0,1,0,0,1
7.588579337781816,179,4,1,0,0,0
-4.2908404270262075,-1,0,1,0,0,0
-8.50864173023001,157,2,1,0,0,0
18.37386807163375,-1,0,0,0,0,0
5.406120175750225,168,2,1,0,0,0
9.47639569343577,-1,0,1,0,0,0
11.146792698935425,-1,0,0,0,0,0
1.0,199,1,1,0,1,0
17.427454785703823,155,3,1,0,0,0
15.799583389111131,-1,0,0,0,0,0
19.80306723900504,-1,0,1,0,0,0
16.38890782765641,-1,0,1,0,0,0
29.043138335328322,-1,0,0,0,0,0
10.092475524977846,-1,0,1,0,0,0
5.360108410965363,-1,0,1,0,0,0
-8.203131859404696,-1,0,0,0,0,0
9.802803584934619,-1,0,0,0,0,0
0.0,-1,0,1,0,0,1
20.83698424905061,95,2,1,0,0,0
15.655391515112257,-1,0,0,0,0,0
11.826198612982196,-1,0,0,0,0,0
11.439505903970316,94,3,0,0,0,0
-2.154434690031884,-1,0,1,0,0,0
14.037315417592044,-1,0,0,0,0,1
8.767719195546437,-1,0,1,0,0,0
6.825624196557115,-1,0,0,0,0,0
12.242741778318786,-1,0,1,0,0,0
4.431047621693635,-1,0,1,0,0,0
6.390676528399307,-1,0,1,0,0,0
0.0,-1,0,1,0,0,0
13.44052482833375,116,3,1,0,0,0
1.9129311827723892,199,1,1,0,0,0
7.634606721492309,-1,0,0,0,0,0
21.363293408489582,-1,0,1,0,0,0
6.171005792776718,113,5,0,0,0,0
18.674033373562562,-1,0,0,0,0,0
13.236309580766024,137,1,0,0,0,0
5.265637428171437,113,5,0,0,0,0
0.0,-1,0,0,0,0,0
4.344481485768612,-1,0,0,0,0,0
13.740103070968102,-1,0,1,0,0,0
12.771142672954007,-1,0,0,0,0,0
14.113030557552063,-1,0,0,0,0,0
18.839835556464248,123,3,1,0,0,0
14.836748221334599,-1,0,1,0,0,0
19.037782619633035,-1,0,0,0,0,0
14.449686898305519,-1,0,0,0,0,0
14.888055529538274,-1,0,0,0,0,1
19.84293644751946,-1,0,1,0,0,0
0.0,-1,0,0,0,0,0
0.0,-1,0,0,0,0,0
16.772043450952825,-1,0,1,0,0,1
11.610157571388854,-1,0,1,0,0,0
13.05890429330146,172,3,1,0,0,0
6.374311087929094,-1,0,0,0,0,0
23.85678599494541,-1,0,1,0,0,0
0.0,-1,0,1,0,0,0
10.247173521670287,129,3,0,0,0,0
6.471273626960365,102,4,1,0,0,0
-4.610436292058447,-1,0,0,0,0,0
4.562902635386967,-1,0,0,0,0,0
10.154274369169674,-1,0,0,0,0,0
11.74218584113261,-1,0,1,0,0,0
22.43156158878299,-1,0,1,0,0,0
16.456881603868194,-1,0,1,0,0,1
9.816659156145398,175,4,1,0,0,0
18.328336562949964,-1,0,0,0,0,0
4.020725758589058,113,4,0,0,0,0
9.077519683234852,130,3,0,0,0,0
0.0,-1,0,1,0,0,0
5.155136735475772,-1,0,1,0,0,0
9.348473160465199,-1,0,1,0,0,0
4.717693980316533,-1,0,1,0,0,0
3.3019272488946267,-1,0,0,0,0,1
4.904868131524017,176,10,0,0,0,0
4.414004962442103,-1,0,1,0,0,0
7.47696636970457,-1,0,1,0,0,0
25.29152074633826,-1,0,1,0,0,0
0.0,-1,0,0,0,0,0
14.479956452154777,190,1,1,0,0,0
17.24557052130487,-1,0,1,0,0,0
10.714412696907731,-1,0,0,0,0,0
17.892361731759237,-1,0,1,0,0,0
6.649399761150976,-1,0,1,0,0,0
15.626778464231144,-1,0,1,0,0,0
14.988138771370718,-1,0,0,0,0,0
11.656953366502913,-1,0,1,0,0,0
10.212134731228563,175,1,1,0,0,0
1.9129311827723892,-1,0,0,1,0,0
4.04124002062219,-1,0,1,0,0,0
4.160167646103808,-1,0,1,0,0,0
8.517840268993504,-1,0,0,0,0,0
18.603028758717432,-1,0,1,0,0,0
15.082508289646483,189,1,1,0,0,0
13.394235286753613,-1,0,0,0,0,0
0.0,198,1,1,0,0,0
4.67232872835526,-1,0,1,0,0,0
11.276726578951582,-1,0,0,0,0,0
28.70934392060606,-1,0,1,0,0,0
13.298799522301952,-1,0,1,0,0,0
0.0,-1,0,0,0,0,0
17.11115171495147,-1,0,0,0,0,0
15.907012715551824,129,4,1,0,0,0
19.75364457656358,-1,0,1,0,0,0
28.23944315390642,-1,0,0,0,0,1
1.5874010519681994,-1,0,1,0,0,0
0.0,-1,0,1,0,0,0
9.561010846468605,101,6,0,0,1,0
14.865463604801285,-1,0,0,0,0,1
19.767303107848253,-1,0,0,0,0,1
12.846316577124737,-1,0,1,0,0,0
4.805895533705333,93,2,0,0,0,1
12.053006257385807,-1,0,1,0,0,0
17.064346676286874,-1,0,0,0,0,0
5.857766002650653,-1,0,0,0,0,0
11.545503393830415,130,3,1,0,0,0
5.241482788417793,140,11,1,0,0,0
21.5830571297156,100,6,0,0,0,0
3.0365889718756627,-1,0,1,0,0,0
14.679110192634699,-1,0,0,0,0,0
13.9778561499221,-1,0,0,0,0,0
16.805157146891737,182,3,1,0,0,0
11.647132845117548,155,1,0,0,1,0
16.766116514474096,-1,0,1,0,0,0
-8.845085421832664,-1,0,0,0,0,0
4.198336453808407,-1,0,0,0,0,0
0.0,185,2,1,0,0,0
14.343541793184691,-1,0,0,0,0,0
21.278232370559092,101,5,0,0,0,0
24.044477706500125,-1,0,1,0,0,0
4.179339196381232,135,1,1,0,0,0
24.39732121447188,-1,0,0,0,0,0
14.68838609411912,-1,0,0,0,0,0
30.86272985745219,-1,0,1,0,0,0
3.419951893353394,-1,0,1,0,0,0
10.019960132802336,-1,0,1,0,0,0
13.912722337469733,-1,0,0,0,0,0
26.170477399935777,-1,0,1,0,0,0
3.0723168256858475,-1,0,0,0,0,0
7.4107950554206194,-1,0,0,0,0,0
0.0,192,1,1,0,0,0
16.035079284032417,-1,0,0,0,0,0
-4.06154810044568,-1,0,0,0,0,0
8.14325284978472,-1,0,1,0,0,0
9.626201570349108,184,1,1,0,0,0
9.697615171679757,-1,0,0,0,0,0
3.684031498640387,171,4,1,0,0,0
25.321709040619997,-1,0,1,0,0,0
14.862446155493828,-1,0,0,0,0,0
6.745996711705425,-1,0,0,0,0,0
5.708267473384861,-1,0,0,0,0,0
7.894446772968115,-1,0,0,0,0,0
4.717693980316533,157,4,0,0,0,0
7.883735163105243,179,2,1,0,0,0
7.281079419705337,-1,0,0,0,0,0
0.0,-1,0,1,0,0,0
9.093671887552688,191,1,1,0,0,0
18.55183902256378,-1,0,1,0,0,0
11.17088526531237,-1,0,1,0,0,0
7.21765216027739,-1,0,1,0,0,0
8.271903838296893,-1,0,0,0,0,0
10.626585691826111,156,8,1,0,0,0
6.333025531362916,-1,0,0,0,0,0
13.82084646002237,-1,0,0,0,0,1
7.4289588414465655,-1,0,0,0,0,0
13.281815085529857,-1,0,0,0,0,0
9.52073035377839,-1,0,0,0,0,0
5.915481699700717,-1,0,0,0,0,0
17.31922751134057,-1,0,0,0,0,0
12.459066099585232,-1,0,1,0,0,0
12.542256986791916,-1,0,0,0,0,0
16.860449276870334,168,2,1,0,0,0
0.0,116,3,1,0,0,0
9.008222937420152,-1,0,0,0,0,0
6.709172852081069,154,4,1,0,0,0
10.163963568148533,-1,0,0,0,0,0
12.69300460019274,-1,0,1,0,0,0
6.825624196557115,-1,0,1,0,0,0
14.187941889501419,-1,0,1,0,0,0
12.856407953291177,116,4,1,0,0,0
13.98297249596829,-1,0,0,0,0,1
10.154274369169674,-1,0,0,0,0,0
15.129253408405809,-1,0,1,0,0,0
10.528268497385245,-1,0,1,0,0,1
19.696243282038417,-1,0,1,0,0,0
0.0,-1,0,1,0,0,0
15.08983131871011,-1,0,0,0,0,1
20.108576160880446,175,1,1,0,0,0
8.93784332063404,193,4,1,0,0,0
17.801312868699455,-1,0,0,0,0,0
3.530348335326063,-1,0,1,0,0,0
8.59072372781772,-1,0,1,0,0,0
7.318611420045944,-1,0,1,0,0,0
12.465504894581294,-1,0,1,0,0,0
15.231950337326015,-1,0,0,0,0,0
0.0,-1,0,1,0,0,0
2.4662120743304703,-1,0,1,0,0,0
11.732507546336453,-1,0,1,0,0,0
9.909177626876772,-1,0,1,0,0,0
21.470845647240047,-1,0,1,0,0,0
0.0,-1,0,1,0,0,1
10.969613104865235,-1,0,0,0,0,0
20.014156643774236,-1,0,1,0,0,0
16.501071249701575,-1,0,0,0,0,0
9.036885658095791,191,4,1,0,0,0
13.827823163105307,-1,0,1,0,0,0
9.137797144320913,-1,0,0,0,0,0
8.819447349264113,-1,0,1,0,0,0
18.329328785589567,-1,0,1,0,0,0
15.377106592178837,-1,0,0,0,0,1
0.0,-1,0,0,0,0,0
16.923531986067935,106,2,1,0,0,0
12.446168506412116,-1,0,0,0,0,0
7.813389232115572,-1,0,1,0,0,0
11.785541997568892,-1,0,1,0,0,0
13.510280235468276,-1,0,1,0,0,0
17.87464341473281,-1,0,1,0,0,0
7.133492489728306,182,3,1,0,0,0
33.08670191102735,-1,0,0,0,0,0
14.869987483231736,-1,0,1,0,0,1
10.746257936771446,154,5,0,0,0,0
11.700942286589555,115,3,0,0,0,0
7.074043955105013,-1,0,0,0,0,0
13.808620253057237,-1,0,1,0,0,1
-7.159598824832772,-1,0,1,0,0,0
7.343420462049963,100,5,0,0,0,0
9.310175012275657,-1,0,1,0,0,0
8.339550915402606,-1,0,0,0,0,1
16.408740136012106,-1,0,1,0,0,0
8.232746310689073,93,3,1,0,0,0
8.06201797891458,-1,0,1,0,0,0
7.813389232115572,-1,0,1,0,0,0
0.0,-1,0,1,0,0,0
18.826678586165556,-1,0,1,0,0,0
13.35136449369121,-1,0,0,0,0,0
5.3014591923809045,-1,0,0,0,0,1
12.775228785110265,93,4,1,0,0,0
17.568979448336414,-1,0,1,0,0,0
12.900622929276238,-1,0,0,0,0,0
14.039006864218562,-1,0,1,0,0,0
4.918684734458728,-1,0,1,0,0,0
18.665426504910492,-1,0,0,0,0,0
16.297807927832203,-1,0,0,0,0,1
14.30780866820469,184,1,1,0,0,0
10.0,-1,0,0,0,0,0
10.366410367602718,175,1,1,0,0,0
12.023103638093588,-1,0,0,0,0,0
14.536964742657116,-1,0,0,0,0,0
9.141787449257912,-1,0,0,0,0,0
9.061309792166986,-1,0,1,0,0,0
9.77497432636947,-1,0,0,0,0,0
23.333514737818696,-1,0,1,0,0,0
4.362070671454838,-1,0,1,0,0,0
9.008222937420152,-1,0,1,0,0,0
3.530348335326063,-1,0,1,0,0,0
1.709975946676697,-1,0,0,0,0,0
9.888767316511466,-1,0,0,0,0,0
12.240517442917668,-1,0,1,0,0,0
-5.406120175750225,-1,0,1,0,0,0
9.348473160465199,91,4,1,0,0,0
9.571937725516563,177,6,1,0,0,0
5.104468722001463,-1,0,0,0,0,0
16.276446088795403,182,2,0,0,0,0
4.414004962442103,-1,0,0,0,0,0
13.095937205231667,99,2,1,0,0,0
19.558666190972982,-1,0,0,0,0,0
8.133187014000047,193,4,1,0,0,0
10.540283650176711,-1,0,0,0,0,0
13.366307275601356,-1,0,0,0,0,0
7.791487535639231,176,2,1,0,0,0
28.073362040007453,-1,0,0,0,0,1
9.129806062724757,-1,0,0,0,0,0
11.205503247854402,-1,0,1,0,0,0
16.354085335489255,113,3,1,0,0,0
24.72771179885134,108,3,0,0,0,0
13.217256280235727,-1,0,0,0,0,0
10.79224408856795,-1,0,0,0,0,0
-8.296190248471227,179,4,1,0,0,0
24.891799044398642,-1,0,1,0,0,0
11.562981474959107,-1,0,0,0,0,0
12.130519681947078,-1,0,0,0,0,0
12.209291497467941,-1,0,1,0,0,0
12.392138617490858,182,3,1,0,0,0
28.259909855069317,-1,0,1,0,0,0
0.0,-1,0,1,0,0,0
0.0,-1,0,1,0,0,0
10.118588126551202,-1,0,1,0,0,0
15.63360059836602,-1,0,0,0,0,0
14.643443505031195,-1,0,1,0,0,0
7.126935967201602,-1,0,1,0,0,0
10.975150517771802,185,1,1,0,0,0
7.318611420045944,127,2,1,0,0,0
7.006796120773449,141,9,0,0,0,0
18.847345581897244,-1,0,0,0,0,0
14.706902831145594,176,7,1,0,0,0
7.166095742031892,-1,0,0,0,0,0
10.57616574361292,185,2,1,0,0,0
16.879189631888863,186,3,1,0,0,0
18.167166984883547,-1,0,0,0,0,0
0.0,94,8,1,0,0,0
18.076832073458597,-1,0,1,0,0,0
13.782348081047605,-1,0,1,0,0,0
7.85142441053969,127,3,1,0,0,0
15.956915336121096,-1,0,1,0,0,0
13.167458870954752,-1,0,1,0,0,0
0.0,-1,0,0,0,0,0
0.0,191,2,0,0,0,0
8.93784332063404,113,27,1,0,0,0
15.111757869921675,-1,0,0,0,0,0
6.557672186169711,-1,0,0,0,0,0
6.97268264894006,-1,0,0,0,0,0
12.009252123942808,-1,0,0,0,0,0
19.853090184201278,-1,0,0,0,0,0
10.313408245687409,-1,0,1,0,0,1
18.227563595991747,-1,0,1,0,0,0
18.891346598055833,-1,0,0,0,0,0
12.538017589143696,-1,0,1,0,0,0
0.0,190,1,1,0,0,0
6.931300768428809,137,1,0,0,0,0
12.952489297509148,114,1,0,0,0,0
13.074522671820048,-1,0,0,0,0,0
7.020348951682878,-1,0,1,0,0,0
27.5004958588276,-1,0,1,0,0,0
8.728518735186041,-1,0,1,0,0,0
18.968553707799224,-1,0,0,0,0,0
14.577860985324964,-1,0,1,0,0,0
10.843514426250984,-1,0,1,0,0,1
0.0,-1,0,0,0,0,0
14.598223340448596,185,2,1,0,0,0
16.8263758021903,-1,0,0,0,0,0
4.2908404270262075,-1,0,1,0,0,0
17.9535841157895,-1,0,0,0,0,0
8.372966759705925,126,5,0,0,0,0
15.17571144005609,-1,0,1,0,0,0
8.128144739295358,-1,0,0,0,0,0
0.0,192,1,1,0,0,0
5.5720546555426225,143,1,0,0,0,0
11.192213976316083,-1,0,0,0,0,0
16.70780946375362,114,1,0,0,0,0
0.0,102,5,1,0,0,0
21.043748555023328,-1,0,1,0,0,0
14.320823168767902,-1,0,0,0,0,0
18.95279138687154,-1,0,1,0,0,0
21.202129844165864,-1,0,0,0,0,0
-6.415068659991653,-1,0,0,0,0,0
-8.092672334566455,-1,0,1,0,0,0
0.0,175,1,1,0,0,0
8.015594581376558,-1,0,1,0,0,0
11.500315051230228,179,3,1,0,0,0
11.698507126834198,-1,0,0,0,0,0
5.646216173286171,-1,0,1,0,0,0
0.0,-1,0,0,0,0,0
20.451401836379574,176,4,1,0,0,0
13.289369084078942,-1,0,1,0,0,0
0.0,-1,0,0,0,0,0
16.742366760300897,-1,0,1,0,0,0
10.20573815283636,113,2,1,0,0,0
20.218438870551033,-1,0,1,0,0,0
9.564655913861944,-1,0,1,0,0,0
-4.546835943776344,-1,0,1,0,0,0
12.848336120716745,-1,0,0,0,0,0
13.959064093817775,179,3,1,0,0,0
20.710307825698674,-1,0,0,0,0,0
0.0,29,4,1,0,1,0
9.224791357467582,-1,0,1,0,0,0
10.25034700391766,-1,0,1,0,0,0
1.709975946676697,-1,0,0,0,0,0
7.617411603093272,-1,0,0,0,0,0
9.028714870948003,-1,0,0,0,0,0
17.02188645864514,-1,0,1,0,0,0
-2.571281590658235,-1,0,0,0,0,0
10.9362706101194,-1,0,1,0,0,0
-6.804092115953368,136,1,0,0,0,0
9.936261267216437,-1,0,1,0,0,0
16.040263178124746,-1,0,1,0,0,0
-8.65349742184445,-1,0,1,0,0,0
7.4289588414465655,-1,0,0,0,0,0
0.0,-1,0,1,0,0,0
5.383212612087284,-1,0,1,0,0,0
9.271559159881988,119,8,1,0,0,0
10.053051390626958,-1,0,1,0,0,0
12.383449998609033,-1,0,0,0,0,0
6.619105948026229,-1,0,1,0,0,0
10.009990016633406,-1,0,0,0,0,1
0.0,-1,0,1,0,0,0
0.0,-1,0,1,0,0,0
4.160167646103808,-1,0,0,0,0,0
5.065797019100886,-1,0,0,0,0,0
9.125805270773935,-1,0,0,0,0,0
8.50864173023001,-1,0,0,0,0,0
13.051081074838867,-1,0,0,1,0,0
11.297657906016248,-1,0,0,0,0,0
7.153090095040669,-1,0,0,0,0,0
0.0,-1,0,1,0,0,0
6.144633651371695,-1,0,0,1,0,0
10.013315594956687,-1,0,0,0,0,1
18.271601368635206,-1,0,0,1,0,0
12.892606383524281,268,1,1,0,0,0
7.230426792525691,268,2,1,0,0,0
8.680123735556222,-1,0,0,0,0,0
0.0,-1,0,1,0,0,0
10.247173521670287,-1,0,0,0,0,0
2.3513346877207573,-1,0,0,0,0,0
9.302477468450228,-1,0,0,0,0,0
8.476289167887185,-1,0,0,0,0,0
8.622224830047667,-1,0,0,0,0,0
8.310694107104098,-1,0,1,0,0,0
9.121800967815446,169,3,0,0,0,0
4.431047621693635,247,2,1,0,0,0
6.431227591379625,-1,0,0,0,0,0
1.0,253,5,1,0,0,1
-6.144633651371695,-1,0,0,0,0,0
11.073882811551824,-1,0,0,0,0,0
5.506878446387352,-1,0,1,0,0,0
-8.467000076426185,-1,0,0,0,0,0
1.709975946676697,-1,0,0,0,0,0
-8.401398104397819,-1,0,0,0,0,0
13.96761220623816,-1,0,0,0,0,0
4.121285299808557,-1,0,1,0,0,0
9.181500317246648,-1,0,0,0,0,1
6.81128460768908,247,2,1,0,1,0
6.86121203584082,226,1,0,0,1,0
11.268857262663214,-1,0,0,0,0,0
8.554437239434943,167,2,1,0,0,0
2.3513346877207573,-1,0,1,0,0,0
12.634807593300105,244,1,1,0,0,0
4.06154810044568,239,2,0,0,0,0
8.382465312104411,244,1,1,0,0,0
20.020811669542155,-1,0,0,0,0,0
0.0,-1,0,0,0,0,0
7.713844771974706,-1,0,0,0,0,0
1.5874010519681994,-1,0,0,0,0,1
14.524334879875937,-1,0,0,0,0,0
9.337016686781281,-1,0,0,0,0,1
5.728654315982437,-1,0,0,0,0,0
6.382504298859907,-1,0,0,0,0,0
8.874809888144785,-1,0,0,0,0,0
2.0,-1,0,0,0,0,0
5.026525695313479,-1,0,1,0,0,0
7.994788272140556,-1,0,0,0,0,0
9.881945122337394,-1,0,1,0,0,0
8.66683102909851,196,2,0,0,0,0
7.741753281255594,-1,0,0,0,0,0
7.66876649056906,-1,0,0,0,0,0
18.41819246678493,-1,0,0,0,0,0
9.314019015607672,-1,0,1,0,0,1
7.318611420045944,245,1,1,0,0,0
10.221714600571513,-1,0,0,0,0,0
-7.074043955105013,245,2,1,0,0,0
2.0,-1,0,0,0,0,0
3.848501131276805,-1,0,1,0,0,0
6.5808443652413935,-1,0,0,0,0,0
9.528079434545795,-1,0,0,0,0,0
7.087341061500755,-1,0,0,0,0,0
-4.235823584254893,204,1,1,0,0,0
11.8831246339285,-1,0,0,0,0,0
2.924017738212866,-1,0,0,0,0,0
8.227825361333302,197,4,1,0,0,0
15.413672009841966,-1,0,0,0,0,0
7.126935967201602,231,1,0,0,0,0
7.324829444634315,182,8,1,0,0,0
11.627441965900154,-1,0,0,0,0,0
7.006796120773449,238,2,1,0,0,0
14.500594505945724,-1,0,0,0,0,0
9.049114205703727,258,1,1,0,0,0
6.091199348919785,-1,0,0,0,0,0
10.310273470951543,-1,0,0,0,0,0
8.382465312104411,-1,0,0,0,0,0
6.333025531362916,-1,0,1,0,0,0
0.0,204,1,1,0,0,0
7.719442629361642,-1,0,0,0,0,0
10.939056921223433,-1,0,0,0,0,1
9.371302245400624,-1,0,1,0,0,0
3.0365889718756627,-1,0,0,0,0,0
-3.848501131276805,-1,0,0,0,0,0
5.718479064871316,-1,0,0,0,0,0
4.657009507803836,-1,0,0,0,0,0
7.725032379779305,-1,0,0,0,0,0
7.459035925891642,-1,0,0,0,0,0
9.943009154701157,-1,0,0,0,0,0
2.8438669798515654,-1,0,0,0,0,0
13.532159270022905,230,1,1,0,0,0
7.518472981024875,254,3,1,0,0,0
8.358678392762464,-1,0,0,0,0,0
-3.2710663101885897,-1,0,0,0,0,0
7.198404996481965,-1,0,0,0,0,0
15.889868682595043,265,4,0,0,0,0
4.140817749422853,-1,0,0,0,0,0
6.924355572627039,-1,0,1,0,0,0
8.344341008882852,-1,0,1,0,0,0
5.625226328341856,-1,0,0,0,0,0
9.50599805890289,-1,0,0,0,0,1
11.323713482401965,177,2,1,0,0,0
4.717693980316533,-1,0,0,0,0,0
4.272658681697917,-1,0,0,0,0,0
7.230426792525691,-1,0,1,0,0,0
6.854124001832625,-1,0,1,0,0,0
4.918684734458728,-1,0,0,0,0,0
11.868944280799884,189,1,0,0,0,0
2.7144176165949068,-1,0,1,0,0,0
4.67232872835526,-1,0,0,0,0,0
7.640321249615054,-1,0,0,0,0,0
8.494806516018665,-1,0,0,0,0,0
9.665609608287658,-1,0,0,0,0,0
9.2986239147912,-1,0,0,0,0,0
4.610436292058447,245,2,1,0,0,0
11.90197928614944,-1,0,0,0,0,0
7.204832147214521,196,1,1,0,0,0
7.422914120436216,-1,0,1,0,0,0
12.467649682114082,-1,0,0,0,0,0
4.530654896083493,-1,0,0,0,0,0
3.2396118012774835,-1,0,0,0,0,0
0.0,-1,0,0,0,0,0
10.28512636263294,-1,0,1,0,0,0
15.494621789991566,-1,0,1,0,0,0
8.608752581806055,-1,0,1,0,0,0
